drugbank_id	category	entrez_gene_id	source	target	edges
DB02118	target	4321	Compound::DB02118	Gene::4321	DRUGBANK::target::Compound:Gene
DB02119	target	12934036	Compound::DB02119	Gene::12934036	DRUGBANK::target::Compound:Gene
DB02119	target	948792	Compound::DB02119	Gene::948792	DRUGBANK::target::Compound:Gene
DB02120	target	938356	Compound::DB02120	Gene::938356	DRUGBANK::target::Compound:Gene
DB02121	target	877798	Compound::DB02121	Gene::877798	DRUGBANK::target::Compound:Gene
DB02122	target	16834474	Compound::DB02122	Gene::16834474	DRUGBANK::target::Compound:Gene
DB02123	transporter	8647	Compound::DB02123	Gene::8647	DRUGBANK::transporter::Compound:Gene
DB02123	transporter	6555	Compound::DB02123	Gene::6555	DRUGBANK::transporter::Compound:Gene
DB02123	transporter	6554	Compound::DB02123	Gene::6554	DRUGBANK::transporter::Compound:Gene
DB02123	transporter	6579	Compound::DB02123	Gene::6579	DRUGBANK::transporter::Compound:Gene
DB02123	target	12930604	Compound::DB02123	Gene::12930604	DRUGBANK::target::Compound:Gene
DB02123	target	946151	Compound::DB02123	Gene::946151	DRUGBANK::target::Compound:Gene
DB02126	target	3039	Compound::DB02126	Gene::3039	DRUGBANK::target::Compound:Gene
